Id,Nodes,Syr_dat,Tyr_dat,Source,Target
15825,"n1552,n40",2019,2005,n1552,n40
15826,"n1589,n40",2017,2005,n1589,n40
15827,"n1683,n40",2017,2005,n1683,n40
15828,"n1701,n40",2021,2005,n1701,n40
15829,"n194,n40",2011,2005,n194,n40
15830,"n197,n40",2009,2005,n197,n40
15831,"n210,n40",2010,2005,n210,n40
15832,"n231,n40",2013,2005,n231,n40
15833,"n236,n40",2012,2005,n236,n40
15834,"n249,n40",2012,2005,n249,n40
15835,"n259,n40",2010,2005,n259,n40
15836,"n290,n40",2010,2005,n290,n40
15837,"n318,n40",2012,2005,n318,n40
15838,"n359,n40",2011,2005,n359,n40
15839,"n378,n40",2012,2005,n378,n40
15840,"n401,n40",2009,2005,n401,n40
15841,"n406,n40",2014,2005,n406,n40
15842,"n450,n40",2012,2005,n450,n40
15843,"n462,n40",2015,2005,n462,n40
15844,"n472,n40",2014,2005,n472,n40
15845,"n490,n40",2011,2005,n490,n40
15846,"n503,n40",2014,2005,n503,n40
15847,"n508,n40",2013,2005,n508,n40
15848,"n549,n40",2016,2005,n549,n40
15849,"n581,n40",2013,2005,n581,n40
15850,"n590,n40",2014,2005,n590,n40
15851,"n621,n40",2016,2005,n621,n40
15852,"n626,n40",2017,2005,n626,n40
15853,"n642,n40",2012,2005,n642,n40
15854,"n643,n40",2011,2005,n643,n40
15855,"n658,n40",2016,2005,n658,n40
15856,"n664,n40",2014,2005,n664,n40
15857,"n670,n40",2013,2005,n670,n40
15858,"n697,n40",2014,2005,n697,n40
15859,"n72,n40",2011,2005,n72,n40
15860,"n73,n40",2009,2005,n73,n40
15861,"n786,n40",2018,2005,n786,n40
15862,"n79,n40",2007,2005,n79,n40
15863,"n820,n40",2014,2005,n820,n40
15864,"n85,n40",2010,2005,n85,n40
15865,"n9,n40",2010,2005,n9,n40
15866,"n92,n40",2012,2005,n92,n40
15867,"n920,n40",2017,2005,n920,n40
15868,"n924,n40",2012,2005,n924,n40
15869,"n939,n40",2013,2005,n939,n40
15870,"n944,n40",2015,2005,n944,n40
15871,"n977,n40",2014,2005,n977,n40
15872,"n1009,n400",2013,2010,n1009,n400
15873,"n1040,n400",2017,2010,n1040,n400
15874,"n1425,n400",2019,2010,n1425,n400
15875,"n1440,n400",2015,2010,n1440,n400
15876,"n1486,n400",2018,2010,n1486,n400
15877,"n1628,n400",2021,2010,n1628,n400
15878,"n1695,n400",2020,2010,n1695,n400
15879,"n1702,n400",2021,2010,n1702,n400
15880,"n1742,n400",2017,2010,n1742,n400
15881,"n1827,n400",2021,2010,n1827,n400
15882,"n1849,n400",2020,2010,n1849,n400
15883,"n256,n400",2013,2010,n256,n400
15884,"n289,n400",2013,2010,n289,n400
15885,"n349,n400",2012,2010,n349,n400
15886,"n352,n400",2012,2010,n352,n400
15887,"n440,n400",2011,2010,n440,n400
15888,"n452,n400",2012,2010,n452,n400
15889,"n566,n400",2012,2010,n566,n400
15890,"n604,n400",2012,2010,n604,n400
15891,"n643,n400",2011,2010,n643,n400
15892,"n66,n400",2012,2010,n66,n400
15893,"n695,n400",2017,2010,n695,n400
15894,"n809,n400",2013,2010,n809,n400
15895,"n848,n400",2014,2010,n848,n400
15896,"n930,n400",2019,2010,n930,n400
15897,"n982,n400",2012,2010,n982,n400
15898,"n1021,n401",2016,2009,n1021,n401
15899,"n1118,n401",2016,2009,n1118,n401
15900,"n1144,n401",2018,2009,n1144,n401
15901,"n119,n401",2011,2009,n119,n401
15902,"n1303,n401",2018,2009,n1303,n401
15903,"n1312,n401",2019,2009,n1312,n401
15904,"n1314,n401",2019,2009,n1314,n401
15905,"n1316,n401",2018,2009,n1316,n401
15906,"n1350,n401",2016,2009,n1350,n401
15907,"n1364,n401",2019,2009,n1364,n401
15908,"n1387,n401",2018,2009,n1387,n401
15909,"n169,n401",2012,2009,n169,n401
15910,"n1693,n401",2020,2009,n1693,n401
15911,"n210,n401",2010,2009,n210,n401
15912,"n312,n401",2014,2009,n312,n401
15913,"n351,n401",2014,2009,n351,n401
15914,"n409,n401",2013,2009,n409,n401
15915,"n422,n401",2012,2009,n422,n401
15916,"n424,n401",2012,2009,n424,n401
15917,"n432,n401",2012,2009,n432,n401
15918,"n459,n401",2016,2009,n459,n401
15919,"n490,n401",2011,2009,n490,n401
15920,"n491,n401",2015,2009,n491,n401
15921,"n562,n401",2013,2009,n562,n401
15922,"n567,n401",2015,2009,n567,n401
15923,"n676,n401",2016,2009,n676,n401
15924,"n731,n401",2014,2009,n731,n401
15925,"n949,n401",2015,2009,n949,n401
15926,"n977,n401",2014,2009,n977,n401
15927,"n1047,n402",2016,2012,n1047,n402
15928,"n1134,n402",2018,2012,n1134,n402
15929,"n1202,n402",2018,2012,n1202,n402
15930,"n1348,n402",2019,2012,n1348,n402
15931,"n1377,n402",2018,2012,n1377,n402
15932,"n1423,n402",2019,2012,n1423,n402
15933,"n149,n402",2013,2012,n149,n402
15934,"n1504,n402",2019,2012,n1504,n402
15935,"n1559,n402",2017,2012,n1559,n402
15936,"n1710,n402",2021,2012,n1710,n402
15937,"n1812,n402",2019,2012,n1812,n402
15938,"n1839,n402",2021,2012,n1839,n402
15939,"n1860,n402",2021,2012,n1860,n402
15940,"n295,n402",2014,2012,n295,n402
15941,"n432,n402",2012,2012,n432,n402
15942,"n445,n402",2014,2012,n445,n402
15943,"n597,n402",2013,2012,n597,n402
15944,"n640,n402",2017,2012,n640,n402
15945,"n672,n402",2013,2012,n672,n402
15946,"n729,n402",2014,2012,n729,n402
15947,"n877,n402",2014,2012,n877,n402
15948,"n880,n402",2014,2012,n880,n402
15949,"n980,n402",2019,2012,n980,n402
15950,"n1045,n403",2016,2015,n1045,n403
15951,"n1074,n403",2016,2015,n1074,n403
15952,"n1092,n403",2020,2015,n1092,n403
15953,"n1113,n403",2019,2015,n1113,n403
15954,"n1139,n403",2016,2015,n1139,n403
15955,"n1153,n403",2017,2015,n1153,n403
15956,"n1158,n403",2020,2015,n1158,n403
15957,"n1291,n403",2019,2015,n1291,n403
15958,"n1346,n403",2016,2015,n1346,n403
15959,"n1361,n403",2017,2015,n1361,n403
15960,"n1467,n403",2019,2015,n1467,n403
15961,"n1477,n403",2019,2015,n1477,n403
15962,"n1485,n403",2019,2015,n1485,n403
15963,"n1552,n403",2019,2015,n1552,n403
15964,"n1576,n403",2020,2015,n1576,n403
15965,"n1588,n403",2021,2015,n1588,n403
15966,"n1632,n403",2021,2015,n1632,n403
15967,"n1676,n403",2020,2015,n1676,n403
15968,"n1887,n403",2017,2015,n1887,n403
15969,"n489,n403",2016,2015,n489,n403
15970,"n518,n403",2015,2015,n518,n403
15971,"n630,n403",2015,2015,n630,n403
15972,"n678,n403",2017,2015,n678,n403
15973,"n684,n403",2015,2015,n684,n403
15974,"n830,n403",2019,2015,n830,n403
15975,"n861,n403",2015,2015,n861,n403
15976,"n876,n403",2016,2015,n876,n403
15977,"n911,n403",2016,2015,n911,n403
15978,"n918,n403",2018,2015,n918,n403
15979,"n936,n403",2018,2015,n936,n403
15980,"n958,n403",2017,2015,n958,n403
15981,"n978,n403",2017,2015,n978,n403
15982,"n984,n403",2016,2015,n984,n403
15983,"n1042,n404",2015,2009,n1042,n404
15984,"n1337,n404",2015,2009,n1337,n404
15985,"n1417,n404",2020,2009,n1417,n404
15986,"n158,n404",2015,2009,n158,n404
15987,"n1671,n404",2020,2009,n1671,n404
15988,"n1682,n404",2020,2009,n1682,n404
15989,"n1867,n404",2021,2009,n1867,n404
15990,"n190,n404",2014,2009,n190,n404
15991,"n246,n404",2017,2009,n246,n404
15992,"n25,n404",2011,2009,n25,n404
15993,"n285,n404",2012,2009,n285,n404
15994,"n345,n404",2013,2009,n345,n404
15995,"n381,n404",2013,2009,n381,n404
15996,"n545,n404",2016,2009,n545,n404
15997,"n598,n404",2016,2009,n598,n404
15998,"n610,n404",2012,2009,n610,n404
15999,"n977,n404",2014,2009,n977,n404
16000,"n1105,n405",2018,2016,n1105,n405
16001,"n1120,n405",2018,2016,n1120,n405
16002,"n1170,n405",2020,2016,n1170,n405
16003,"n1294,n405",2020,2016,n1294,n405
16004,"n1413,n405",2017,2016,n1413,n405
16005,"n1475,n405",2017,2016,n1475,n405
16006,"n1546,n405",2020,2016,n1546,n405
16007,"n1633,n405",2019,2016,n1633,n405
16008,"n1660,n405",2018,2016,n1660,n405
16009,"n334,n405",2016,2016,n334,n405
16010,"n340,n405",2017,2016,n340,n405
16011,"n577,n405",2017,2016,n577,n405
16012,"n615,n405",2019,2016,n615,n405
16013,"n763,n405",2017,2016,n763,n405
16014,"n783,n405",2020,2016,n783,n405
16015,"n840,n405",2016,2016,n840,n405
16016,"n1047,n406",2016,2014,n1047,n406
16017,"n1195,n406",2017,2014,n1195,n406
16018,"n1280,n406",2019,2014,n1280,n406
16019,"n1312,n406",2019,2014,n1312,n406
16020,"n1374,n406",2019,2014,n1374,n406
16021,"n1424,n406",2016,2014,n1424,n406
16022,"n1440,n406",2015,2014,n1440,n406
16023,"n1512,n406",2015,2014,n1512,n406
16024,"n1559,n406",2017,2014,n1559,n406
16025,"n1642,n406",2019,2014,n1642,n406
16026,"n1812,n406",2019,2014,n1812,n406
16027,"n567,n406",2015,2014,n567,n406
16028,"n712,n406",2015,2014,n712,n406
16029,"n858,n406",2015,2014,n858,n406
16030,"n980,n406",2019,2014,n980,n406
16031,"n1193,n407",2018,2013,n1193,n407
16032,"n1238,n407",2016,2013,n1238,n407
16033,"n1392,n407",2017,2013,n1392,n407
16034,"n1557,n407",2017,2013,n1557,n407
16035,"n1600,n407",2019,2013,n1600,n407
16036,"n1698,n407",2017,2013,n1698,n407
16037,"n1699,n407",2019,2013,n1699,n407
16038,"n1747,n407",2021,2013,n1747,n407
16039,"n353,n407",2015,2013,n353,n407
16040,"n523,n407",2015,2013,n523,n407
16041,"n549,n407",2016,2013,n549,n407
16042,"n757,n407",2015,2013,n757,n407
16043,"n839,n407",2015,2013,n839,n407
16044,"n1463,n408",2019,2006,n1463,n408
16045,"n332,n408",2010,2006,n332,n408
16046,"n512,n408",2011,2006,n512,n408
16047,"n628,n408",2008,2006,n628,n408
16048,"n1046,n409",2019,2013,n1046,n409
16049,"n1119,n409",2017,2013,n1119,n409
16050,"n1224,n409",2014,2013,n1224,n409
16051,"n1280,n409",2019,2013,n1280,n409
16052,"n1299,n409",2018,2013,n1299,n409
16053,"n1348,n409",2019,2013,n1348,n409
16054,"n1367,n409",2019,2013,n1367,n409
16055,"n1377,n409",2018,2013,n1377,n409
16056,"n1423,n409",2019,2013,n1423,n409
16057,"n1455,n409",2015,2013,n1455,n409
16058,"n1559,n409",2017,2013,n1559,n409
16059,"n1636,n409",2020,2013,n1636,n409
16060,"n1675,n409",2019,2013,n1675,n409
16061,"n1806,n409",2021,2013,n1806,n409
16062,"n432,n409",2012,2013,n432,n409
16063,"n529,n409",2014,2013,n529,n409
16064,"n606,n409",2016,2013,n606,n409
16065,"n825,n409",2014,2013,n825,n409
16066,"n858,n409",2015,2013,n858,n409
16067,"n877,n409",2014,2013,n877,n409
16068,"n10,n41",2010,2008,n10,n41
16069,"n100,n41",2008,2008,n100,n41
16070,"n1012,n41",2015,2008,n1012,n41
16071,"n1013,n41",2017,2008,n1013,n41
16072,"n1019,n41",2014,2008,n1019,n41
16073,"n1076,n41",2017,2008,n1076,n41
16074,"n1097,n41",2016,2008,n1097,n41
16075,"n1104,n41",2014,2008,n1104,n41
16076,"n1107,n41",2014,2008,n1107,n41
16077,"n1110,n41",2019,2008,n1110,n41
16078,"n114,n41",2012,2008,n114,n41
16079,"n1154,n41",2019,2008,n1154,n41
16080,"n119,n41",2011,2008,n119,n41
16081,"n1220,n41",2019,2008,n1220,n41
16082,"n1227,n41",2018,2008,n1227,n41
16083,"n1237,n41",2020,2008,n1237,n41
16084,"n1267,n41",2014,2008,n1267,n41
16085,"n1272,n41",2016,2008,n1272,n41
16086,"n1320,n41",2011,2008,n1320,n41
16087,"n136,n41",2012,2008,n136,n41
16088,"n1370,n41",2014,2008,n1370,n41
16089,"n1378,n41",2014,2008,n1378,n41
16090,"n1387,n41",2018,2008,n1387,n41
16091,"n139,n41",2013,2008,n139,n41
16092,"n1419,n41",2015,2008,n1419,n41
16093,"n1421,n41",2015,2008,n1421,n41
16094,"n1423,n41",2019,2008,n1423,n41
16095,"n1427,n41",2017,2008,n1427,n41
16096,"n1435,n41",2016,2008,n1435,n41
16097,"n1490,n41",2019,2008,n1490,n41
16098,"n1540,n41",2020,2008,n1540,n41
16099,"n1557,n41",2017,2008,n1557,n41
16100,"n156,n41",2010,2008,n156,n41
16101,"n158,n41",2015,2008,n158,n41
16102,"n1589,n41",2017,2008,n1589,n41
16103,"n1599,n41",2020,2008,n1599,n41
16104,"n160,n41",2012,2008,n160,n41
16105,"n1693,n41",2020,2008,n1693,n41
16106,"n1706,n41",2019,2008,n1706,n41
16107,"n1713,n41",2019,2008,n1713,n41
16108,"n172,n41",2010,2008,n172,n41
16109,"n1757,n41",2020,2008,n1757,n41
16110,"n176,n41",2015,2008,n176,n41
16111,"n1768,n41",2021,2008,n1768,n41
16112,"n1770,n41",2020,2008,n1770,n41
16113,"n1773,n41",2018,2008,n1773,n41
16114,"n180,n41",2015,2008,n180,n41
16115,"n1833,n41",2021,2008,n1833,n41
16116,"n1837,n41",2021,2008,n1837,n41
16117,"n186,n41",2015,2008,n186,n41
16118,"n188,n41",2014,2008,n188,n41
16119,"n208,n41",2014,2008,n208,n41
16120,"n21,n41",2010,2008,n21,n41
16121,"n215,n41",2015,2008,n215,n41
16122,"n217,n41",2014,2008,n217,n41
16123,"n218,n41",2012,2008,n218,n41
16124,"n223,n41",2014,2008,n223,n41
16125,"n252,n41",2010,2008,n252,n41
16126,"n255,n41",2012,2008,n255,n41
16127,"n263,n41",2012,2008,n263,n41
16128,"n268,n41",2011,2008,n268,n41
16129,"n272,n41",2016,2008,n272,n41
16130,"n276,n41",2013,2008,n276,n41
16131,"n278,n41",2013,2008,n278,n41
16132,"n28,n41",2010,2008,n28,n41
16133,"n281,n41",2016,2008,n281,n41
16134,"n284,n41",2013,2008,n284,n41
16135,"n287,n41",2013,2008,n287,n41
16136,"n297,n41",2011,2008,n297,n41
16137,"n303,n41",2012,2008,n303,n41
16138,"n305,n41",2014,2008,n305,n41
16139,"n312,n41",2014,2008,n312,n41
16140,"n314,n41",2011,2008,n314,n41
16141,"n317,n41",2009,2008,n317,n41
16142,"n325,n41",2011,2008,n325,n41
16143,"n328,n41",2011,2008,n328,n41
16144,"n333,n41",2012,2008,n333,n41
16145,"n371,n41",2010,2008,n371,n41
16146,"n374,n41",2013,2008,n374,n41
16147,"n38,n41",2010,2008,n38,n41
16148,"n380,n41",2012,2008,n380,n41
16149,"n383,n41",2012,2008,n383,n41
16150,"n400,n41",2010,2008,n400,n41
16151,"n403,n41",2015,2008,n403,n41
16152,"n414,n41",2018,2008,n414,n41
16153,"n417,n41",2012,2008,n417,n41
16154,"n432,n41",2012,2008,n432,n41
16155,"n455,n41",2016,2008,n455,n41
16156,"n457,n41",2012,2008,n457,n41
16157,"n459,n41",2016,2008,n459,n41
16158,"n460,n41",2011,2008,n460,n41
16159,"n464,n41",2012,2008,n464,n41
16160,"n483,n41",2013,2008,n483,n41
16161,"n493,n41",2014,2008,n493,n41
16162,"n498,n41",2016,2008,n498,n41
16163,"n508,n41",2013,2008,n508,n41
16164,"n52,n41",2009,2008,n52,n41
16165,"n523,n41",2015,2008,n523,n41
16166,"n532,n41",2014,2008,n532,n41
16167,"n544,n41",2016,2008,n544,n41
16168,"n556,n41",2015,2008,n556,n41
16169,"n559,n41",2014,2008,n559,n41
16170,"n565,n41",2015,2008,n565,n41
16171,"n581,n41",2013,2008,n581,n41
16172,"n585,n41",2013,2008,n585,n41
16173,"n586,n41",2013,2008,n586,n41
16174,"n588,n41",2013,2008,n588,n41
16175,"n591,n41",2013,2008,n591,n41
16176,"n594,n41",2014,2008,n594,n41
16177,"n600,n41",2017,2008,n600,n41
16178,"n624,n41",2015,2008,n624,n41
16179,"n63,n41",2009,2008,n63,n41
16180,"n676,n41",2016,2008,n676,n41
16181,"n681,n41",2015,2008,n681,n41
16182,"n690,n41",2015,2008,n690,n41
16183,"n695,n41",2017,2008,n695,n41
16184,"n71,n41",2012,2008,n71,n41
16185,"n73,n41",2009,2008,n73,n41
16186,"n744,n41",2015,2008,n744,n41
16187,"n780,n41",2015,2008,n780,n41
16188,"n804,n41",2014,2008,n804,n41
16189,"n807,n41",2014,2008,n807,n41
16190,"n82,n41",2010,2008,n82,n41
16191,"n823,n41",2014,2008,n823,n41
16192,"n828,n41",2015,2008,n828,n41
16193,"n829,n41",2015,2008,n829,n41
16194,"n83,n41",2013,2008,n83,n41
16195,"n842,n41",2015,2008,n842,n41
16196,"n872,n41",2012,2008,n872,n41
16197,"n874,n41",2014,2008,n874,n41
16198,"n877,n41",2014,2008,n877,n41
16199,"n897,n41",2015,2008,n897,n41
16200,"n90,n41",2011,2008,n90,n41
16201,"n910,n41",2018,2008,n910,n41
16202,"n918,n41",2018,2008,n918,n41
16203,"n92,n41",2012,2008,n92,n41
16204,"n922,n41",2018,2008,n922,n41
16205,"n949,n41",2015,2008,n949,n41
16206,"n977,n41",2014,2008,n977,n41
16207,"n982,n41",2012,2008,n982,n41
16208,"n995,n41",2019,2008,n995,n41
16209,"n998,n41",2015,2008,n998,n41
16210,"n1104,n410",2014,2013,n1104,n410
16211,"n1194,n410",2018,2013,n1194,n410
16212,"n1218,n410",2019,2013,n1218,n410
16213,"n1220,n410",2019,2013,n1220,n410
16214,"n1420,n410",2018,2013,n1420,n410
16215,"n1577,n410",2019,2013,n1577,n410
16216,"n1601,n410",2016,2013,n1601,n410
16217,"n1602,n410",2017,2013,n1602,n410
16218,"n1614,n410",2020,2013,n1614,n410
16219,"n1704,n410",2020,2013,n1704,n410
16220,"n1753,n410",2016,2013,n1753,n410
16221,"n1807,n410",2021,2013,n1807,n410
16222,"n1835,n410",2020,2013,n1835,n410
16223,"n1862,n410",2020,2013,n1862,n410
16224,"n267,n410",2014,2013,n267,n410
16225,"n304,n410",2014,2013,n304,n410
16226,"n312,n410",2014,2013,n312,n410
16227,"n350,n410",2014,2013,n350,n410
16228,"n351,n410",2014,2013,n351,n410
16229,"n517,n410",2015,2013,n517,n410
16230,"n556,n410",2015,2013,n556,n410
16231,"n586,n410",2013,2013,n586,n410
16232,"n600,n410",2017,2013,n600,n410
16233,"n666,n410",2014,2013,n666,n410
16234,"n674,n410",2014,2013,n674,n410
16235,"n690,n410",2015,2013,n690,n410
16236,"n824,n410",2015,2013,n824,n410
16237,"n879,n410",2017,2013,n879,n410
16238,"n892,n410",2017,2013,n892,n410
16239,"n896,n410",2017,2013,n896,n410
16240,"n954,n410",2019,2013,n954,n410
16241,"n983,n410",2015,2013,n983,n410
16242,"n1047,n411",2016,2014,n1047,n411
16243,"n1197,n411",2020,2014,n1197,n411
16244,"n1246,n411",2018,2014,n1246,n411
16245,"n1268,n411",2019,2014,n1268,n411
16246,"n1322,n411",2019,2014,n1322,n411
16247,"n1348,n411",2019,2014,n1348,n411
16248,"n1365,n411",2019,2014,n1365,n411
16249,"n1374,n411",2019,2014,n1374,n411
16250,"n1642,n411",2019,2014,n1642,n411
16251,"n1688,n411",2020,2014,n1688,n411
16252,"n1797,n411",2021,2014,n1797,n411
16253,"n1827,n411",2021,2014,n1827,n411
16254,"n640,n411",2017,2014,n640,n411
16255,"n689,n411",2015,2014,n689,n411
16256,"n712,n411",2015,2014,n712,n411
16257,"n778,n411",2015,2014,n778,n411
16258,"n830,n411",2019,2014,n830,n411
16259,"n838,n411",2017,2014,n838,n411
16260,"n975,n411",2017,2014,n975,n411
16261,"n980,n411",2019,2014,n980,n411
16262,"n981,n411",2016,2014,n981,n411
16263,"n1083,n412",2014,2012,n1083,n412
16264,"n1109,n412",2014,2012,n1109,n412
16265,"n1111,n412",2016,2012,n1111,n412
16266,"n1224,n412",2014,2012,n1224,n412
16267,"n1228,n412",2017,2012,n1228,n412
16268,"n1272,n412",2016,2012,n1272,n412
16269,"n1300,n412",2017,2012,n1300,n412
16270,"n1372,n412",2020,2012,n1372,n412
16271,"n1384,n412",2018,2012,n1384,n412
16272,"n1435,n412",2016,2012,n1435,n412
16273,"n1460,n412",2020,2012,n1460,n412
16274,"n1705,n412",2020,2012,n1705,n412
16275,"n1709,n412",2018,2012,n1709,n412
16276,"n1858,n412",2021,2012,n1858,n412
16277,"n253,n412",2014,2012,n253,n412
16278,"n338,n412",2017,2012,n338,n412
16279,"n457,n412",2012,2012,n457,n412
16280,"n728,n412",2016,2012,n728,n412
16281,"n782,n412",2013,2012,n782,n412
16282,"n80,n412",2014,2012,n80,n412
16283,"n829,n412",2015,2012,n829,n412
16284,"n875,n412",2015,2012,n875,n412
16285,"n977,n412",2014,2012,n977,n412
16286,"n1028,n413",2017,2015,n1028,n413
16287,"n1075,n413",2017,2015,n1075,n413
16288,"n1103,n413",2017,2015,n1103,n413
16289,"n1171,n413",2018,2015,n1171,n413
16290,"n1181,n413",2017,2015,n1181,n413
16291,"n1200,n413",2017,2015,n1200,n413
16292,"n1362,n413",2018,2015,n1362,n413
16293,"n1490,n413",2019,2015,n1490,n413
16294,"n1542,n413",2020,2015,n1542,n413
16295,"n1708,n413",2020,2015,n1708,n413
16296,"n1717,n413",2021,2015,n1717,n413
16297,"n1892,n413",2021,2015,n1892,n413
16298,"n535,n413",2018,2015,n535,n413
16299,"n605,n413",2015,2015,n605,n413
16300,"n676,n413",2016,2015,n676,n413
16301,"n770,n413",2016,2015,n770,n413
16302,"n879,n413",2017,2015,n879,n413
16303,"n991,n413",2017,2015,n991,n413
16304,"n1092,n414",2020,2018,n1092,n414
16305,"n1113,n414",2019,2018,n1113,n414
16306,"n1158,n414",2020,2018,n1158,n414
16307,"n1262,n414",2019,2018,n1262,n414
16308,"n1291,n414",2019,2018,n1291,n414
16309,"n1294,n414",2020,2018,n1294,n414
16310,"n1385,n414",2019,2018,n1385,n414
16311,"n1463,n414",2019,2018,n1463,n414
16312,"n1485,n414",2019,2018,n1485,n414
16313,"n1537,n414",2020,2018,n1537,n414
16314,"n1746,n414",2021,2018,n1746,n414
16315,"n1765,n414",2021,2018,n1765,n414
16316,"n1766,n414",2021,2018,n1766,n414
16317,"n1788,n414",2021,2018,n1788,n414
16318,"n940,n414",2020,2018,n940,n414
16319,"n995,n414",2019,2018,n995,n414
16320,"n112,n415",2013,2005,n112,n415
16321,"n1371,n415",2020,2005,n1371,n415
16322,"n1527,n415",2020,2005,n1527,n415
16323,"n1658,n415",2019,2005,n1658,n415
16324,"n178,n415",2010,2005,n178,n415
16325,"n1792,n415",2020,2005,n1792,n415
16326,"n1888,n415",2021,2005,n1888,n415
16327,"n194,n415",2011,2005,n194,n415
16328,"n328,n415",2011,2005,n328,n415
16329,"n376,n415",2014,2005,n376,n415
16330,"n381,n415",2013,2005,n381,n415
16331,"n406,n415",2014,2005,n406,n415
16332,"n409,n415",2013,2005,n409,n415
16333,"n618,n415",2018,2005,n618,n415
16334,"n678,n415",2017,2005,n678,n415
16335,"n926,n415",2016,2005,n926,n415
16336,"n1164,n416",2020,2019,n1164,n416
16337,"n1358,n416",2020,2019,n1358,n416
16338,"n1458,n416",2021,2019,n1458,n416
16339,"n1506,n416",2020,2019,n1506,n416
16340,"n1613,n416",2021,2019,n1613,n416
16341,"n1615,n416",2021,2019,n1615,n416
16342,"n1659,n416",2020,2019,n1659,n416
16343,"n1668,n416",2021,2019,n1668,n416
16344,"n1718,n416",2021,2019,n1718,n416
16345,"n1744,n416",2021,2019,n1744,n416
16346,"n1809,n416",2021,2019,n1809,n416
16347,"n1843,n416",2020,2019,n1843,n416
16348,"n1870,n416",2019,2019,n1870,n416
16349,"n1889,n416",2021,2019,n1889,n416
16350,"n608,n416",2020,2019,n608,n416
16351,"n1306,n417",2017,2012,n1306,n417
16352,"n1405,n417",2017,2012,n1405,n417
16353,"n1455,n417",2015,2012,n1455,n417
16354,"n1460,n417",2020,2012,n1460,n417
16355,"n1699,n417",2019,2012,n1699,n417
16356,"n1736,n417",2018,2012,n1736,n417
16357,"n311,n417",2015,2012,n311,n417
16358,"n472,n417",2014,2012,n472,n417
16359,"n679,n417",2014,2012,n679,n417
16360,"n785,n417",2015,2012,n785,n417
16361,"n888,n417",2013,2012,n888,n417
16362,"n1046,n418",2019,2013,n1046,n418
16363,"n1445,n418",2019,2013,n1445,n418
16364,"n1588,n418",2021,2013,n1588,n418
16365,"n637,n418",2015,2013,n637,n418
16366,"n1004,n419",2017,2015,n1004,n419
16367,"n1060,n419",2016,2015,n1060,n419
16368,"n1266,n419",2017,2015,n1266,n419
16369,"n1297,n419",2017,2015,n1297,n419
16370,"n1303,n419",2018,2015,n1303,n419
16371,"n1369,n419",2021,2015,n1369,n419
16372,"n1457,n419",2017,2015,n1457,n419
16373,"n1570,n419",2021,2015,n1570,n419
16374,"n1712,n419",2020,2015,n1712,n419
16375,"n1776,n419",2021,2015,n1776,n419
16376,"n1803,n419",2021,2015,n1803,n419
16377,"n1827,n419",2021,2015,n1827,n419
16378,"n1875,n419",2021,2015,n1875,n419
16379,"n198,n419",2017,2015,n198,n419
16380,"n363,n419",2016,2015,n363,n419
16381,"n459,n419",2016,2015,n459,n419
16382,"n485,n419",2017,2015,n485,n419
16383,"n580,n419",2016,2015,n580,n419
16384,"n840,n419",2016,2015,n840,n419
16385,"n865,n419",2017,2015,n865,n419
16386,"n984,n419",2016,2015,n984,n419
16387,"n1009,n42",2013,2009,n1009,n42
16388,"n1019,n42",2014,2009,n1019,n42
16389,"n1044,n42",2017,2009,n1044,n42
16390,"n1092,n42",2020,2009,n1092,n42
16391,"n1110,n42",2019,2009,n1110,n42
16392,"n1116,n42",2017,2009,n1116,n42
16393,"n114,n42",2012,2009,n114,n42
16394,"n1140,n42",2017,2009,n1140,n42
16395,"n1148,n42",2013,2009,n1148,n42
16396,"n1155,n42",2020,2009,n1155,n42
16397,"n1158,n42",2020,2009,n1158,n42
16398,"n1185,n42",2017,2009,n1185,n42
16399,"n119,n42",2011,2009,n119,n42
16400,"n1193,n42",2018,2009,n1193,n42
16401,"n1199,n42",2017,2009,n1199,n42
16402,"n1208,n42",2017,2009,n1208,n42
16403,"n1220,n42",2019,2009,n1220,n42
16404,"n1221,n42",2018,2009,n1221,n42
16405,"n1227,n42",2018,2009,n1227,n42
16406,"n1228,n42",2017,2009,n1228,n42
